index,Long,Lat,UTM_X,UTM_Y,status
0,127.07563479999999,37.5393634,329986.2365358292,4156448.4293459635,0
1,127.0756239,37.5393648,329985.2766290674,4156448.6044060714,0
2,127.07561279999999,37.539366,329984.29859669163,4156448.7576361373,0
3,127.07560219999999,37.5393671,329983.36451548536,4156448.8988659102,0
4,127.0755914,37.539368599999996,329982.4136716425,4156449.0848414274,0
5,127.0755808,37.5393697,329981.4795904936,4156449.2260714164,0
6,127.0755705,37.5393712,329980.5729250171,4156449.4111426943,0
7,127.0755604,37.5393727,329979.68393089704,4156449.595852288,0
8,127.07555049999999,37.5393742,329978.81260812783,4156449.7802001904,0
9,127.0755404,37.539375299999996,329977.9227053948,4156449.9205261143,0
10,127.07553089999999,37.5393766,329977.08627098426,4156450.0819586907,0
11,127.07552129999999,37.5393778,329976.2407737702,4156450.232476285,0
12,127.07551199999999,37.539378899999996,329975.42155638477,4156450.3713553087,0
13,127.075503,37.5393803,329974.6295275229,4156450.542979616,0
14,127.07549399999999,37.5393816,329973.83727151615,4156450.703508035,0
15,127.07548489999999,37.539382499999995,329973.0352711675,4156450.819833568,0
16,127.0754767,37.5393839,329972.313927654,4156450.9900109004,0
17,127.0754686,37.5393851,329971.60096546705,4156451.1378154648,0
18,127.07546049999999,37.5393865,329970.88845766196,4156451.307812022,0
19,127.07545309999999,37.5393878,329970.2375723091,4156451.4654463567,0
20,127.0754455,37.5393889,329969.56856129965,4156451.601250617,0
21,127.07543799999999,37.53939,329968.90838596446,4156451.7368740304,0
22,127.075431,37.5393914,329968.2930704901,4156451.9048808673,0
23,127.075424,37.5393926,329967.6773006677,4156452.050695821,0
24,127.0754171,37.5393936,329967.06991215155,4156452.174137982,0
25,127.0754104,37.539394699999995,329966.4804221511,4156452.308314341,0
26,127.07540399999999,37.539395899999995,329965.9176663272,4156452.453043985,0
