index,Long,Lat,UTM_X,UTM_Y,status
0,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
1,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
2,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
3,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
4,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
5,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
6,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
7,127.07674429999999,37.5449309,330096.9087747461,4157064.1910043964,2
8,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
9,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
10,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
11,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
12,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
13,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
14,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
15,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
16,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
17,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
18,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
19,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
20,127.0767442,37.544930799999996,330096.8997126903,4157064.1800892144,2
21,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
22,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
23,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
24,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
25,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
26,127.07674429999999,37.544930799999996,330096.9085476891,4157064.1799084237,2
27,127.0767442,37.544930799999996,330096.8997126903,4157064.1800892144,2
28,127.07674429999999,37.5449309,330096.9087747461,4157064.1910043964,2
29,127.0767442,37.544931,330096.9001668043,4157064.2022811607,2
30,127.0767442,37.5449311,330096.90039386123,4157064.213377133,2
31,127.0767441,37.5449313,330096.89201297425,4157064.2357498687,2
32,127.07674399999999,37.5449316,330096.8838591421,4157064.269218576,2
33,127.0767439,37.5449318,330096.8754782574,4157064.2915913123,2
34,127.07674379999999,37.5449321,330096.86732442526,4157064.3250600193,2
35,127.07674379999999,37.5449324,330096.86800559645,4157064.3583479384,2
36,127.07674379999999,37.5449325,330096.8682326535,4157064.36944391,2
37,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
38,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
39,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
40,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
41,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
42,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
43,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
44,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
45,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
46,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
47,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
48,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
49,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
50,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
51,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
52,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
53,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
54,127.0767437,37.5449327,330096.8598517667,4157064.391816646,2
55,127.0767437,37.5449327,330096.8598517667,4157064.391816646,2
56,127.0767437,37.5449327,330096.8598517667,4157064.391816646,2
57,127.0767437,37.5449327,330096.8598517667,4157064.391816646,2
58,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
59,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
60,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
61,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
62,127.0767437,37.5449327,330096.8598517667,4157064.391816646,2
63,127.0767437,37.5449327,330096.8598517667,4157064.391816646,2
64,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
65,127.0767437,37.5449327,330096.8598517667,4157064.391816646,2
66,127.0767437,37.5449327,330096.8598517667,4157064.391816646,2
67,127.0767437,37.5449327,330096.8598517667,4157064.391816646,2
68,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
69,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
70,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
71,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
72,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
73,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
74,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
75,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
76,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
77,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
78,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
79,127.07674379999999,37.5449327,330096.86868676764,4157064.3916358547,2
80,127.07674379999999,37.5449328,330096.8689138246,4157064.402731828,2
81,127.0767437,37.544933,330096.8605329379,4157064.4251045627,2
82,127.0767437,37.5449331,330096.86075999495,4157064.4362005354,2
83,127.0767436,37.5449333,330096.8523791083,4157064.4585732697,2
84,127.0767434,37.5449335,330096.835163221,4157064.4811267974,2
85,127.07674329999999,37.544933799999995,330096.8270093916,4157064.5145955053,2
86,127.07674329999999,37.5449341,330096.82769056293,4157064.5478834226,2
87,127.07674309999999,37.544934999999995,330096.8120640735,4157064.648108756,2
88,127.076743,37.5449354,330096.80413730384,4157064.6926734364,2
89,127.07674279999999,37.5449359,330096.78760258644,4157064.74851488,2
90,127.0767427,37.5449365,330096.7801299314,4157064.815271506,2
91,127.0767425,37.5449371,330096.7638222717,4157064.882208924,2
92,127.07674229999999,37.5449379,330096.74796872906,4157064.9713382847,2
93,127.07674209999999,37.544938699999996,330096.73211518675,4157065.0604676446,2
94,127.07674189999999,37.5449397,330096.71671575727,4157065.1717889523,2
95,127.0767418,37.5449406,330096.7099242754,4157065.2718334952,2
96,127.07674159999999,37.544941699999995,330096.6947519041,4157065.3942507743,2
97,127.07674139999999,37.5449428,330096.67957953573,4157065.516668054,2
98,127.07674109999999,37.5449438,330096.6553451109,4157065.6281701503,2
99,127.07674089999999,37.544945,330096.6403998012,4157065.7616834026,2
100,127.0767406,37.5449462,330096.61661949294,4157065.8953774446,2
101,127.07674039999999,37.5449475,330096.60190123995,4157066.0399866686,2
102,127.07674019999999,37.5449486,330096.58672887477,4157066.162403949,2
103,127.0767398,37.54495,330096.55456768535,4157066.318470727,2
104,127.0767396,37.5449512,330096.53962237935,4157066.4519839794,2
105,127.07673919999999,37.5449525,330096.5072341324,4157066.596954787,2
106,127.0767389,37.544953899999996,330096.4839079451,4157066.7528407746,2
107,127.0767386,37.5449554,330096.4608088167,4157066.9198227357,2
108,127.0767382,37.544956899999995,330096.4288746915,4157067.0869854884,2
109,127.07673779999999,37.5449585,330096.3971676234,4157067.265244214,2
110,127.0767374,37.5449603,330096.3659146751,4157067.4656948834,2
111,127.0767369,37.544962,330096.3255996733,4157067.6552303736,2
112,127.0767363,37.5449638,330096.27667673235,4157067.8560426272,2
113,127.0767358,37.5449657,330096.23681585153,4157068.0677700625,2
114,127.0767353,37.5449677,330096.197182029,4157068.2905934704,2
115,127.07673469999999,37.544969699999996,330096.14871321263,4157068.513597671,2
116,127.0767341,37.5449717,330096.10024440155,4157068.7366018705,2
117,127.07673349999999,37.544973899999995,330096.0522297082,4157068.981798017,2
118,127.07673279999999,37.5449761,330095.99538002483,4157069.227174955,2
119,127.07673229999999,37.5449784,330095.95642739255,4157069.483286283,2
120,127.0767315,37.544980699999996,330095.89096978,4157069.7399399867,2
121,127.07673079999999,37.544983099999996,330095.8345742236,4157070.007508872,2
122,127.07672989999999,37.544985499999996,330095.76050868223,4157070.275439343,2
123,127.07672919999999,37.5449882,330095.7047943143,4157070.576296147,2
124,127.0767284,37.5449907,330095.63979083666,4157070.855141799,2
125,127.07672749999999,37.5449933,330095.5661794297,4157071.1452642162,2
126,127.0767266,37.544996,330095.49279509025,4157071.4464826076,2
127,127.0767257,37.5449987,330095.41941075464,4157071.747701001,2
128,127.0767248,37.5450015,330095.3462534848,4157072.0600153655,2
129,127.0767238,37.545004299999995,330095.2642612312,4157072.372510525,2
130,127.07672269999999,37.5450073,330095.1738881079,4157072.707378424,2
131,127.0767217,37.5450101,330095.0918958689,4157073.019873585,2
132,127.07672059999999,37.545012899999996,330095.00106864097,4157073.3325495413,2
133,127.0767195,37.5450158,330094.9104684857,4157073.656321473,2
