index,Long,Lat,UTM_X,UTM_Y,status
0,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
1,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
2,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
3,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
4,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
5,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
6,127.078447,37.5417778,330240.18959038635,4156711.2471121172,2
7,127.078447,37.5417778,330240.18959038635,4156711.2471121172,2
8,127.078447,37.5417777,330240.1893635469,4156711.236016153,2
9,127.078447,37.5417778,330240.18959038635,4156711.2471121172,2
10,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
11,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
12,127.078447,37.5417779,330240.18981722574,4156711.258208081,2
13,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
14,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
15,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
16,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
17,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
18,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
19,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
20,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
21,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
22,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
23,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
24,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
25,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
26,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
27,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
28,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
29,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
30,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
31,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
32,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
33,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
34,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
35,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
36,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
37,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
38,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
39,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
40,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
41,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
42,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
43,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
44,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
45,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
46,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
47,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
48,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
49,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
50,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
51,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
52,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
53,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
54,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
55,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
56,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
57,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
58,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
59,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
60,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
61,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
62,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
63,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
64,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
65,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
66,127.07844709999999,37.5417778,330240.1984257577,4156711.246931492,2
67,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
68,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
69,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
70,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
71,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
72,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
73,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
74,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
75,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
76,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
77,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
78,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
79,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
80,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
81,127.07844709999999,37.5417779,330240.19865259714,4156711.258027456,2
